,chembl_id,standard_type,standard_value,standard_unit,target_chembl_id
14267,CHEMBL553,Ki,6309.57,nM,CHEMBL4147
14268,CHEMBL553,Ki,7943.28,nM,CHEMBL5407
14269,CHEMBL553,Ki,3981.07,nM,CHEMBL2793
14270,CHEMBL553,Ki,7943.28,nM,CHEMBL308
14271,CHEMBL553,Ki,6309.57,nM,CHEMBL2147
14272,CHEMBL553,Ki,5011.87,nM,CHEMBL2598
14273,CHEMBL553,Ki,6309.57,nM,CHEMBL4501
14274,CHEMBL553,Ki,10000.0,nM,CHEMBL5683
14275,CHEMBL553,Ki,3162.28,nM,CHEMBL5608
14276,CHEMBL553,Ki,1584.89,nM,CHEMBL5469
14277,CHEMBL553,Ki,3981.07,nM,CHEMBL2850
14278,CHEMBL553,Ki,19.95,nM,CHEMBL1824
14279,CHEMBL553,Ki,1584.89,nM,CHEMBL2896
14280,CHEMBL553,Ki,3162.28,nM,CHEMBL3529
14281,CHEMBL553,Ki,5011.87,nM,CHEMBL4482
14282,CHEMBL553,Ki,3162.28,nM,CHEMBL1991
14283,CHEMBL553,Ki,2511.89,nM,CHEMBL3920
14284,CHEMBL553,Ki,2511.89,nM,CHEMBL5543
14285,CHEMBL553,Ki,1995.26,nM,CHEMBL5627
14286,CHEMBL553,Ki,5011.87,nM,CHEMBL5518
14287,CHEMBL553,Ki,794.33,nM,CHEMBL1955
14288,CHEMBL553,Ki,2511.89,nM,CHEMBL1075104
14289,CHEMBL553,Ki,1258.93,nM,CHEMBL4101
14290,CHEMBL553,Ki,5011.87,nM,CHEMBL1981
14291,CHEMBL553,Ki,7943.28,nM,CHEMBL2973
14292,CHEMBL553,Ki,316.23,nM,CHEMBL4223
14293,CHEMBL553,Ki,123.0,nM,CHEMBL203
14294,CHEMBL553,Ki,7943.28,nM,CHEMBL4897
14295,CHEMBL553,Ki,7943.28,nM,CHEMBL4121
14296,CHEMBL553,Ki,1995.26,nM,CHEMBL2742
14297,CHEMBL553,Ki,10000.0,nM,CHEMBL3778
14298,CHEMBL553,Ki,158.49,nM,CHEMBL3905
14299,CHEMBL553,Ki,3981.07,nM,CHEMBL5678
14300,CHEMBL553,Ki,3162.28,nM,CHEMBL5314
14301,CHEMBL553,Ki,3162.28,nM,CHEMBL2815
14302,CHEMBL553,Ki,7943.28,nM,CHEMBL3024
14303,CHEMBL553,Ki,6309.57,nM,CHEMBL3835
14304,CHEMBL553,Ki,1995.26,nM,CHEMBL2292
14305,CHEMBL553,Ki,6309.57,nM,CHEMBL3829
14306,CHEMBL553,Ki,2511.89,nM,CHEMBL1957
14307,CHEMBL553,Ki,1258.93,nM,CHEMBL4204
14308,CHEMBL553,Ki,1995.26,nM,CHEMBL3553
14309,CHEMBL553,Ki,5011.87,nM,CHEMBL2068
14310,CHEMBL553,Ki,6300.0,nM,CHEMBL340
14311,CHEMBL553,Ki,3981.07,nM,CHEMBL4852
14312,CHEMBL553,Ki,0.1,nM,CHEMBL203
14313,CHEMBL553,Ki,6309.57,nM,CHEMBL1841
14314,CHEMBL553,Ki,5011.87,nM,CHEMBL2493
14315,CHEMBL553,Ki,2511.89,nM,CHEMBL3032
14316,CHEMBL553,Ki,6309.57,nM,CHEMBL5600
14317,CHEMBL553,Ki,1995.26,nM,CHEMBL4175
14318,CHEMBL553,Ki,1584.89,nM,CHEMBL5703
14319,CHEMBL553,Ki,2511.89,nM,CHEMBL4601
14320,CHEMBL553,Ki,3981.07,nM,CHEMBL3476
14321,CHEMBL553,Ki,10000.0,nM,CHEMBL5794
14322,CHEMBL553,Ki,1584.89,nM,CHEMBL1868
14323,CHEMBL553,Ki,3981.07,nM,CHEMBL2595
14324,CHEMBL553,Ki,1995.26,nM,CHEMBL4895
14325,CHEMBL553,Ki,5011.87,nM,CHEMBL2527
14326,CHEMBL553,Ki,10000.0,nM,CHEMBL4896
14327,CHEMBL553,Ki,1584.89,nM,CHEMBL2041
14328,CHEMBL554,Ki,1584.89,nM,CHEMBL6054
14329,CHEMBL554,Ki,7943.28,nM,CHEMBL301
14330,CHEMBL554,Ki,3981.07,nM,CHEMBL4179
14331,CHEMBL554,Ki,1584.89,nM,CHEMBL4578
14332,CHEMBL554,Ki,6309.57,nM,CHEMBL4121
14333,CHEMBL554,Ki,3162.28,nM,CHEMBL4036
14334,CHEMBL554,Ki,6309.57,nM,CHEMBL4575
14335,CHEMBL554,Ki,7943.28,nM,CHEMBL3032
14336,CHEMBL554,Ki,10000.0,nM,CHEMBL5683
14337,CHEMBL554,Ki,3162.28,nM,CHEMBL3835
14338,CHEMBL554,Ki,3981.07,nM,CHEMBL4898
14339,CHEMBL554,Ki,10000.0,nM,CHEMBL4670
14340,CHEMBL554,Ki,7943.28,nM,CHEMBL4282
14341,CHEMBL554,Ki,7943.28,nM,CHEMBL3024
14342,CHEMBL554,Ki,3981.07,nM,CHEMBL3055
14343,CHEMBL554,Ki,398.11,nM,CHEMBL1841
14344,CHEMBL554,Ki,7943.28,nM,CHEMBL2431
14345,CHEMBL554,Ki,7943.28,nM,CHEMBL2543
14346,CHEMBL554,Ki,2511.89,nM,CHEMBL4223
14347,CHEMBL554,Ki,3162.28,nM,CHEMBL3529
14348,CHEMBL554,Ki,3981.07,nM,CHEMBL5026
14349,CHEMBL554,Ki,6309.57,nM,CHEMBL5084
14350,CHEMBL554,Ki,5011.87,nM,CHEMBL1981
14351,CHEMBL554,Ki,1584.89,nM,CHEMBL4722
14352,CHEMBL554,Ki,1584.89,nM,CHEMBL6014
14353,CHEMBL554,Ki,398.11,nM,CHEMBL1868
14354,CHEMBL554,Ki,7943.28,nM,CHEMBL1075167
14355,CHEMBL554,Ki,3981.07,nM,CHEMBL4525
14356,CHEMBL554,Ki,1584.89,nM,CHEMBL4523
14357,CHEMBL554,Ki,7943.28,nM,CHEMBL3357
14358,CHEMBL554,Ki,5011.87,nM,CHEMBL2349
14359,CHEMBL554,Ki,3981.07,nM,CHEMBL2793
14360,CHEMBL554,Ki,6309.57,nM,CHEMBL2801
14361,CHEMBL554,Ki,7943.28,nM,CHEMBL4040
14362,CHEMBL554,Ki,1995.26,nM,CHEMBL2185
14363,CHEMBL554,Ki,10000.0,nM,CHEMBL4816
14364,CHEMBL554,Ki,3162.28,nM,CHEMBL5408
14365,CHEMBL554,Ki,3162.28,nM,CHEMBL1991
14366,CHEMBL554,Ki,1584.89,nM,CHEMBL6003
14367,CHEMBL554,Ki,1995.26,nM,CHEMBL3553
14368,CHEMBL554,Ki,6309.57,nM,CHEMBL2493
14369,CHEMBL554,Ki,7943.28,nM,CHEMBL4708
14370,CHEMBL554,Ki,3162.28,nM,CHEMBL4045
14371,CHEMBL554,Ki,2511.89,nM,CHEMBL1075104
14372,CHEMBL554,Ki,1258.93,nM,CHEMBL4247
14373,CHEMBL554,Ki,1584.89,nM,CHEMBL2896
14374,CHEMBL554,Ki,1584.89,nM,CHEMBL2959
14375,CHEMBL554,Ki,1995.26,nM,CHEMBL5568
14376,CHEMBL554,Ki,7943.28,nM,CHEMBL5518
14377,CHEMBL554,Ki,1995.26,nM,CHEMBL5314
14378,CHEMBL554,Ki,1.585,nM,CHEMBL1824
14379,CHEMBL554,Ki,7943.28,nM,CHEMBL4375
14380,CHEMBL554,Ki,2511.89,nM,CHEMBL4203
14381,CHEMBL554,Ki,3162.28,nM,CHEMBL2527
14382,CHEMBL554,Ki,5011.87,nM,CHEMBL5600
14383,CHEMBL554,Ki,10000.0,nM,CHEMBL5794
14384,CHEMBL554,Ki,630.96,nM,CHEMBL267
14385,CHEMBL554,Ki,1584.89,nM,CHEMBL3094
14386,CHEMBL554,Ki,3.0,nM,CHEMBL203
14387,CHEMBL554,Ki,1584.89,nM,CHEMBL2695
14388,CHEMBL554,Ki,1258.93,nM,CHEMBL5251
14389,CHEMBL554,Ki,794.33,nM,CHEMBL2250
14390,CHEMBL554,Ki,3981.07,nM,CHEMBL3650
14391,CHEMBL554,Ki,1995.26,nM,CHEMBL2292
14392,CHEMBL554,Ki,1584.89,nM,CHEMBL3982
14393,CHEMBL554,Ki,10000.0,nM,CHEMBL4896
14394,CHEMBL554,Ki,6309.57,nM,CHEMBL2426
14395,CHEMBL554,Ki,1995.26,nM,CHEMBL5455
14396,CHEMBL554,Ki,6309.57,nM,CHEMBL4674
14397,CHEMBL554,Ki,1700.0,nM,CHEMBL340
14398,CHEMBL554,Ki,7943.28,nM,CHEMBL5407
14399,CHEMBL554,Ki,6309.57,nM,CHEMBL5819
14400,CHEMBL554,Ki,37600.0,nM,CHEMBL3019
14401,CHEMBL554,Ki,3981.07,nM,CHEMBL2964
14402,CHEMBL554,Ki,3981.07,nM,CHEMBL3788
14403,CHEMBL554,Ki,2511.89,nM,CHEMBL3717
14404,CHEMBL554,Ki,3981.07,nM,CHEMBL260
14405,CHEMBL554,Ki,1995.26,nM,CHEMBL4175
14406,CHEMBL554,Ki,7943.28,nM,CHEMBL2938
14407,CHEMBL554,Ki,3981.07,nM,CHEMBL5903
14408,CHEMBL554,Ki,25.12,nM,CHEMBL3009
14409,CHEMBL554,Ki,1584.89,nM,CHEMBL5818
14410,CHEMBL554,Ki,3162.28,nM,CHEMBL4630
14411,CHEMBL554,Ki,3981.07,nM,CHEMBL3231
14412,CHEMBL554,Ki,3162.28,nM,CHEMBL2637
14413,CHEMBL554,Ki,7943.28,nM,CHEMBL4897
14414,CHEMBL554,Ki,7943.28,nM,CHEMBL3831
14415,CHEMBL554,Ki,2511.89,nM,CHEMBL5627
14416,CHEMBL554,Ki,7943.28,nM,CHEMBL1075115
14417,CHEMBL554,Ki,7943.28,nM,CHEMBL2828
14418,CHEMBL554,Ki,3981.07,nM,CHEMBL262
14419,CHEMBL554,Ki,3981.07,nM,CHEMBL2534
14420,CHEMBL554,Ki,1258.93,nM,CHEMBL1936
14421,CHEMBL554,Ki,10000.0,nM,CHEMBL3778
14422,CHEMBL554,Ki,5011.87,nM,CHEMBL5261
14423,CHEMBL554,Ki,1.585,nM,CHEMBL1824
14424,CHEMBL554,Ki,1584.89,nM,CHEMBL3905
14425,CHEMBL554,Ki,5011.87,nM,CHEMBL6166
14426,CHEMBL554,Ki,7943.28,nM,CHEMBL2208
14427,CHEMBL554,Ki,5011.87,nM,CHEMBL4482
14428,CHEMBL554,Ki,2511.89,nM,CHEMBL2007
14429,CHEMBL554,Ki,3981.07,nM,CHEMBL2345
14430,CHEMBL554,Ki,1000.0,nM,CHEMBL1957
14431,CHEMBL554,Ki,6309.57,nM,CHEMBL2147
14432,CHEMBL554,Ki,1258.93,nM,CHEMBL258
14433,CHEMBL554,Ki,1995.26,nM,CHEMBL1913
14434,CHEMBL554,Ki,6309.57,nM,CHEMBL3829
14435,CHEMBL554,Ki,1995.26,nM,CHEMBL4895
14436,CHEMBL554,Ki,7943.28,nM,CHEMBL2939
14437,CHEMBL554,Ki,2511.89,nM,CHEMBL5330
14438,CHEMBL554,Ki,2511.89,nM,CHEMBL2815
14439,CHEMBL554,Ki,1584.89,nM,CHEMBL2148
14440,CHEMBL554,Ki,5011.87,nM,CHEMBL2598
14441,CHEMBL554,Ki,6309.57,nM,CHEMBL4147
14442,CHEMBL554,Ki,7943.28,nM,CHEMBL4852
14443,CHEMBL554,Ki,7943.28,nM,CHEMBL3438
14444,CHEMBL554,Ki,5011.87,nM,CHEMBL2068
14445,CHEMBL554,Ki,7943.28,nM,CHEMBL2996
14446,CHEMBL554,Ki,1584.89,nM,CHEMBL5469
14447,CHEMBL554,Ki,10000.0,nM,CHEMBL4900
14448,CHEMBL554,Ki,1258.93,nM,CHEMBL2468
14449,CHEMBL554,Ki,2511.89,nM,CHEMBL5073
14450,CHEMBL554,Ki,3162.28,nM,CHEMBL3587
14451,CHEMBL554,Ki,2511.89,nM,CHEMBL1974
14452,CHEMBL554,Ki,10000.0,nM,CHEMBL5650
14453,CHEMBL554,Ki,1584.89,nM,CHEMBL2599
14454,CHEMBL554,Ki,3162.28,nM,CHEMBL3836
14455,CHEMBL554,Ki,2511.89,nM,CHEMBL4601
14456,CHEMBL554,Ki,3162.28,nM,CHEMBL2276
14457,CHEMBL554,Ki,10000.0,nM,CHEMBL4204
14458,CHEMBL554,Ki,3981.07,nM,CHEMBL2689
14459,CHEMBL554,Ki,1995.26,nM,CHEMBL2742
14460,CHEMBL554,Ki,10000.0,nM,CHEMBL4202
14461,CHEMBL554,Ki,7943.28,nM,CHEMBL308
14462,CHEMBL554,Ki,3981.07,nM,CHEMBL2850
14463,CHEMBL554,Ki,3981.07,nM,CHEMBL4225
14464,CHEMBL554,Ki,2511.89,nM,CHEMBL1844
14465,CHEMBL554,Ki,1258.93,nM,CHEMBL5608
14466,CHEMBL554,Ki,10000.0,nM,CHEMBL4516
14467,CHEMBL554,Ki,1258.93,nM,CHEMBL2041
14468,CHEMBL554,Ki,1584.89,nM,CHEMBL2971
14469,CHEMBL554,Ki,1995.26,nM,CHEMBL4273
14470,CHEMBL554,Ki,3981.07,nM,CHEMBL5678
14471,CHEMBL554,Ki,6309.57,nM,CHEMBL3629
14472,CHEMBL554,Ki,2511.89,nM,CHEMBL5543
14473,CHEMBL554,Ki,1584.89,nM,CHEMBL5703
14474,CHEMBL554,Ki,3981.07,nM,CHEMBL3476
14475,CHEMBL554,Ki,3162.28,nM,CHEMBL4576
14476,CHEMBL554,Ki,1584.89,nM,CHEMBL3116
14477,CHEMBL554,Ki,3981.07,nM,CHEMBL2973
14478,CHEMBL554,Ki,25.12,nM,CHEMBL3009
14479,CHEMBL554,Ki,1995.26,nM,CHEMBL4237
14480,CHEMBL554,Ki,7943.28,nM,CHEMBL3886
14481,CHEMBL554,Ki,3981.07,nM,CHEMBL4599
14482,CHEMBL554,Ki,2511.89,nM,CHEMBL279
14483,CHEMBL554,Ki,630.96,nM,CHEMBL1862
14484,CHEMBL554,Ki,10000.0,nM,CHEMBL4600
14485,CHEMBL554,Ki,3981.07,nM,CHEMBL5719
14486,CHEMBL554,Ki,1258.93,nM,CHEMBL4101
14487,CHEMBL554,Ki,6309.57,nM,CHEMBL4501
14488,CHEMBL554,Ki,6309.57,nM,CHEMBL1955
14489,CHEMBL554,Ki,1258.93,nM,CHEMBL5443
14490,CHEMBL554,Ki,3981.07,nM,CHEMBL2595
14491,CHEMBL554,Ki,2511.89,nM,CHEMBL3920
14492,CHEMBL559478,Ki,14.0,nM,CHEMBL2492
14493,CHEMBL559478,Ki,14.0,nM,CHEMBL2492
14494,CHEMBL559478,Ki,14.0,nM,CHEMBL2492
14495,CHEMBL560993,Ki,13.0,nM,CHEMBL5071
14496,CHEMBL561057,Ki,740.0,nM,CHEMBL3338
14497,CHEMBL562668,Ki,0.7,nM,CHEMBL218
14498,CHEMBL562668,Ki,7700.0,nM,CHEMBL253
14499,CHEMBL562668,Ki,0.7,nM,CHEMBL218
14500,CHEMBL562668,Ki,0.12,nM,CHEMBL218
14501,CHEMBL563646,Ki,2800.0,nM,CHEMBL3710
14502,CHEMBL563646,Ki,50.0,nM,CHEMBL1881
14503,CHEMBL563646,Ki,3200.0,nM,CHEMBL1995
14504,CHEMBL563646,Ki,3200.0,nM,CHEMBL1836
14505,CHEMBL563646,Ki,2800.0,nM,CHEMBL1811
14506,CHEMBL56367,Ki,15135612484362.07,nM,CHEMBL3253
14507,CHEMBL56367,Ki,11826.0,nM,CHEMBL238
14508,CHEMBL563,Ki,331131121482590.75,nM,CHEMBL3253
14509,CHEMBL563,Ki,26000.0,nM,CHEMBL4879
14510,CHEMBL564085,Ki,483300.0,nM,CHEMBL4302
14511,CHEMBL564085,Ki,87640.0,nM,CHEMBL4302
14512,CHEMBL564,Ki,6.18,nM,CHEMBL223
14513,CHEMBL564,Ki,46.0,nM,CHEMBL228
14514,CHEMBL564,Ki,69.0,nM,CHEMBL234
14515,CHEMBL564,Ki,2810.0,nM,CHEMBL1941
14516,CHEMBL564,Ki,46.0,nM,CHEMBL2035
14517,CHEMBL564,Ki,168.0,nM,CHEMBL217
14518,CHEMBL564,Ki,6.695,nM,CHEMBL224
14519,CHEMBL564,Ki,52.0,nM,CHEMBL225
14520,CHEMBL564,Ki,8.418,nM,CHEMBL1942
14521,CHEMBL564,Ki,0.399,nM,CHEMBL231
14522,CHEMBL564,Ki,37.0,nM,CHEMBL1916
14523,CHEMBL564,Ki,127.0,nM,CHEMBL3371
14524,CHEMBL564,Ki,387.0,nM,CHEMBL211
14525,CHEMBL564,Ki,114.0,nM,CHEMBL287
14526,CHEMBL564,Ki,221.0,nM,CHEMBL1833
14527,CHEMBL564,Ki,13.0,nM,CHEMBL222
14528,CHEMBL564,Ki,126.0,nM,CHEMBL1867
14529,CHEMBL564,Ki,1232.0,nM,CHEMBL2056
14530,CHEMBL564,Ki,117.0,nM,CHEMBL216
14531,CHEMBL564,Ki,88.0,nM,CHEMBL245
14532,CHEMBL564,Ki,42.0,nM,CHEMBL1821
14533,CHEMBL565612,Ki,10000.0,nM,CHEMBL4204
14534,CHEMBL565612,Ki,6309.57,nM,CHEMBL5819
14535,CHEMBL565612,Ki,1584.89,nM,CHEMBL4247
14536,CHEMBL565612,Ki,7943.28,nM,CHEMBL2973
14537,CHEMBL565612,Ki,3162.28,nM,CHEMBL2068
14538,CHEMBL565612,Ki,3981.07,nM,CHEMBL5251
14539,CHEMBL565612,Ki,158.49,nM,CHEMBL4852
14540,CHEMBL565612,Ki,501.19,nM,CHEMBL4282
14541,CHEMBL565612,Ki,3981.07,nM,CHEMBL4179
14542,CHEMBL565612,Ki,316.23,nM,CHEMBL1955
14543,CHEMBL565612,Ki,5011.87,nM,CHEMBL1981
14544,CHEMBL565612,Ki,316.23,nM,CHEMBL5407
14545,CHEMBL565612,Ki,2511.89,nM,CHEMBL4121
14546,CHEMBL565612,Ki,3981.07,nM,CHEMBL2276
14547,CHEMBL565612,Ki,63.1,nM,CHEMBL3438
14548,CHEMBL565612,Ki,1258.93,nM,CHEMBL5443
14549,CHEMBL565612,Ki,3981.07,nM,CHEMBL4599
14550,CHEMBL565612,Ki,158.49,nM,CHEMBL2689
14551,CHEMBL565612,Ki,794.33,nM,CHEMBL4273
14552,CHEMBL565612,Ki,10000.0,nM,CHEMBL4670
14553,CHEMBL565612,Ki,3981.07,nM,CHEMBL4898
14554,CHEMBL565612,Ki,199.53,nM,CHEMBL262
14555,CHEMBL565612,Ki,316.23,nM,CHEMBL3982
14556,CHEMBL565612,Ki,630.96,nM,CHEMBL4045
14557,CHEMBL565612,Ki,2511.89,nM,CHEMBL4223
14558,CHEMBL565612,Ki,10000.0,nM,CHEMBL5683
14559,CHEMBL565612,Ki,1995.26,nM,CHEMBL267
14560,CHEMBL565612,Ki,2511.89,nM,CHEMBL5818
14561,CHEMBL565612,Ki,5011.87,nM,CHEMBL2793
14562,CHEMBL565612,Ki,1995.26,nM,CHEMBL1957
14563,CHEMBL565612,Ki,6309.57,nM,CHEMBL4674
14564,CHEMBL565612,Ki,10000.0,nM,CHEMBL3778
14565,CHEMBL565612,Ki,125.89,nM,CHEMBL4708
14566,CHEMBL565612,Ki,3162.28,nM,CHEMBL4036
14567,CHEMBL565612,Ki,6309.57,nM,CHEMBL2695
14568,CHEMBL565612,Ki,158.49,nM,CHEMBL2850
14569,CHEMBL565612,Ki,1584.89,nM,CHEMBL2896
14570,CHEMBL565612,Ki,10000.0,nM,CHEMBL4816
14571,CHEMBL565612,Ki,1995.26,nM,CHEMBL2041
14572,CHEMBL565612,Ki,7943.28,nM,CHEMBL2208
14573,CHEMBL565612,Ki,3162.28,nM,CHEMBL4576
14574,CHEMBL565612,Ki,3162.28,nM,CHEMBL3529
14575,CHEMBL565612,Ki,6309.57,nM,CHEMBL4575
14576,CHEMBL565612,Ki,3162.28,nM,CHEMBL4147
14577,CHEMBL565612,Ki,630.96,nM,CHEMBL5794
14578,CHEMBL565612,Ki,2511.89,nM,CHEMBL1844
14579,CHEMBL565612,Ki,79.43,nM,CHEMBL3829
14580,CHEMBL565612,Ki,2511.89,nM,CHEMBL2815
14581,CHEMBL565612,Ki,7943.28,nM,CHEMBL3886
14582,CHEMBL565612,Ki,1995.26,nM,CHEMBL5568
14583,CHEMBL565612,Ki,7943.28,nM,CHEMBL2939
14584,CHEMBL565612,Ki,630.96,nM,CHEMBL2148
14585,CHEMBL565612,Ki,31.62,nM,CHEMBL2801
14586,CHEMBL565612,Ki,1995.26,nM,CHEMBL3231
14587,CHEMBL565612,Ki,630.96,nM,CHEMBL5678
14588,CHEMBL565612,Ki,7943.28,nM,CHEMBL4040
14589,CHEMBL565612,Ki,10000.0,nM,CHEMBL4900
14590,CHEMBL565612,Ki,10000.0,nM,CHEMBL4516
14591,CHEMBL565612,Ki,3162.28,nM,CHEMBL1841
14592,CHEMBL565612,Ki,1995.26,nM,CHEMBL2742
14593,CHEMBL565612,Ki,3162.28,nM,CHEMBL3836
14594,CHEMBL565612,Ki,2511.89,nM,CHEMBL5650
14595,CHEMBL565612,Ki,3162.28,nM,CHEMBL2595
14596,CHEMBL565612,Ki,1584.89,nM,CHEMBL6014
14597,CHEMBL565612,Ki,1995.26,nM,CHEMBL1868
14598,CHEMBL565612,Ki,10000.0,nM,CHEMBL4600
14599,CHEMBL565612,Ki,3162.28,nM,CHEMBL2468
14600,CHEMBL565612,Ki,12.59,nM,CHEMBL2938
14601,CHEMBL565612,Ki,1584.89,nM,CHEMBL1974
14602,CHEMBL565612,Ki,5011.87,nM,CHEMBL2185
14603,CHEMBL565612,Ki,1584.89,nM,CHEMBL4578
14604,CHEMBL565612,Ki,1258.93,nM,CHEMBL1075104
14605,CHEMBL565612,Ki,7943.28,nM,CHEMBL4897
14606,CHEMBL565612,Ki,7.943,nM,CHEMBL5518
14607,CHEMBL565612,Ki,1584.89,nM,CHEMBL3094
14608,CHEMBL565612,Ki,3162.28,nM,CHEMBL2431
14609,CHEMBL565612,Ki,125.89,nM,CHEMBL4202
14610,CHEMBL565612,Ki,3981.07,nM,CHEMBL3009
14611,CHEMBL565612,Ki,63.1,nM,CHEMBL3024
14612,CHEMBL565612,Ki,2900.0,nM,CHEMBL340
14613,CHEMBL565612,Ki,1995.26,nM,CHEMBL3553
14614,CHEMBL565612,Ki,2511.89,nM,CHEMBL5314
14615,CHEMBL565612,Ki,1584.89,nM,CHEMBL1862
14616,CHEMBL565612,Ki,6309.57,nM,CHEMBL3835
14617,CHEMBL565612,Ki,6309.57,nM,CHEMBL5084
14618,CHEMBL565612,Ki,1584.89,nM,CHEMBL5073
14619,CHEMBL565612,Ki,2511.89,nM,CHEMBL3650
14620,CHEMBL565612,Ki,794.33,nM,CHEMBL1824
14621,CHEMBL565612,Ki,2511.89,nM,CHEMBL3717
14622,CHEMBL565612,Ki,1584.89,nM,CHEMBL6003
14623,CHEMBL565612,Ki,7943.28,nM,CHEMBL2828
14624,CHEMBL565612,Ki,7943.28,nM,CHEMBL1075167
14625,CHEMBL565612,Ki,1584.89,nM,CHEMBL2959
14626,CHEMBL565612,Ki,6309.57,nM,CHEMBL3629
14627,CHEMBL565612,Ki,3981.07,nM,CHEMBL2292
14628,CHEMBL565612,Ki,3981.07,nM,CHEMBL5719
14629,CHEMBL565612,Ki,1584.89,nM,CHEMBL2534
14630,CHEMBL565612,Ki,1584.89,nM,CHEMBL5703
14631,CHEMBL565612,Ki,251.19,nM,CHEMBL3032
14632,CHEMBL565612,Ki,2511.89,nM,CHEMBL5543
14633,CHEMBL565612,Ki,3981.07,nM,CHEMBL260
14634,CHEMBL565612,Ki,5011.87,nM,CHEMBL5330
14635,CHEMBL565612,Ki,3981.07,nM,CHEMBL4525
14636,CHEMBL565612,Ki,1584.89,nM,CHEMBL3116
14637,CHEMBL565612,Ki,1995.26,nM,CHEMBL5608
14638,CHEMBL565612,Ki,1258.93,nM,CHEMBL4101
14639,CHEMBL565612,Ki,1584.89,nM,CHEMBL1913
14640,CHEMBL565612,Ki,7943.28,nM,CHEMBL3357
14641,CHEMBL565612,Ki,1258.93,nM,CHEMBL1936
14642,CHEMBL565612,Ki,1584.89,nM,CHEMBL2527
14643,CHEMBL565612,Ki,158.49,nM,CHEMBL2147
14644,CHEMBL565612,Ki,158.49,nM,CHEMBL6166
14645,CHEMBL565612,Ki,5011.87,nM,CHEMBL4630
14646,CHEMBL565612,Ki,1258.93,nM,CHEMBL203
14647,CHEMBL565612,Ki,1584.89,nM,CHEMBL2250
14648,CHEMBL565612,Ki,2511.89,nM,CHEMBL2007
14649,CHEMBL565612,Ki,3162.28,nM,CHEMBL5408
14650,CHEMBL565612,Ki,3162.28,nM,CHEMBL3587
14651,CHEMBL565612,Ki,5011.87,nM,CHEMBL4203
14652,CHEMBL565612,Ki,6309.57,nM,CHEMBL2493
14653,CHEMBL565612,Ki,1584.89,nM,CHEMBL3905
14654,CHEMBL565612,Ki,7943.28,nM,CHEMBL4375
14655,CHEMBL565612,Ki,3981.07,nM,CHEMBL5903
14656,CHEMBL565612,Ki,3981.07,nM,CHEMBL3055
14657,CHEMBL565612,Ki,1.585,nM,CHEMBL4523
14658,CHEMBL565612,Ki,1000.0,nM,CHEMBL5600
14659,CHEMBL565612,Ki,1258.93,nM,CHEMBL308
14660,CHEMBL565612,Ki,1584.89,nM,CHEMBL4722
14661,CHEMBL565612,Ki,7943.28,nM,CHEMBL1075115
14662,CHEMBL565612,Ki,1258.93,nM,CHEMBL5261
14663,CHEMBL565612,Ki,398.11,nM,CHEMBL2598
14664,CHEMBL565612,Ki,5011.87,nM,CHEMBL4482
14665,CHEMBL565612,Ki,1995.26,nM,CHEMBL5455
14666,CHEMBL565612,Ki,3981.07,nM,CHEMBL258
14667,CHEMBL565612,Ki,125.89,nM,CHEMBL301
14668,CHEMBL565612,Ki,2511.89,nM,CHEMBL4225
14669,CHEMBL565612,Ki,5011.87,nM,CHEMBL2349
14670,CHEMBL565612,Ki,158.49,nM,CHEMBL4501
14671,CHEMBL565612,Ki,398.11,nM,CHEMBL279
14672,CHEMBL565612,Ki,125.89,nM,CHEMBL2345
14673,CHEMBL565612,Ki,10000.0,nM,CHEMBL4896
14674,CHEMBL565612,Ki,6309.57,nM,CHEMBL2426
14675,CHEMBL565612,Ki,2511.89,nM,CHEMBL5627
14676,CHEMBL565612,Ki,3981.07,nM,CHEMBL3788
14677,CHEMBL565612,Ki,7943.28,nM,CHEMBL2543
14678,CHEMBL565612,Ki,2511.89,nM,CHEMBL2971
14679,CHEMBL565612,Ki,0.631,nM,CHEMBL3920
14680,CHEMBL565612,Ki,1995.26,nM,CHEMBL4175
14681,CHEMBL565612,Ki,1584.89,nM,CHEMBL2599
14682,CHEMBL565612,Ki,3981.07,nM,CHEMBL2964
14683,CHEMBL56564,Ki,16000.0,nM,CHEMBL3068
14684,CHEMBL56564,Ki,2479.0,nM,CHEMBL2035
14685,CHEMBL56564,Ki,5.3,nM,CHEMBL214
14686,CHEMBL56564,Ki,2.7,nM,CHEMBL1899
14687,CHEMBL56564,Ki,2.7,nM,CHEMBL1899
14688,CHEMBL56564,Ki,6.9,nM,CHEMBL2492
14689,CHEMBL56564,Ki,259.0,nM,CHEMBL228
14690,CHEMBL56564,Ki,199.53,nM,CHEMBL1875
14691,CHEMBL56564,Ki,2.818,nM,CHEMBL1899
14692,CHEMBL56564,Ki,5.3,nM,CHEMBL1899
14693,CHEMBL56564,Ki,6.9,nM,CHEMBL2492
14694,CHEMBL566757,Ki,0.3,nM,CHEMBL1744525
14695,CHEMBL566757,Ki,3.0,nM,CHEMBL1744525
14696,CHEMBL566757,Ki,0.2,nM,CHEMBL1744525
14697,CHEMBL566757,Ki,6.0,nM,CHEMBL1744525
14698,CHEMBL567303,Ki,41.0,nM,CHEMBL3764
14699,CHEMBL567,Ki,23.0,nM,CHEMBL3155
14700,CHEMBL567,Ki,3454.1,nM,CHEMBL240
